Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8,PGN LABEL,PGN
-281418000,0CFFF823,TRUE,Rx,0,8,80,C0,0,0,0,0,FF,FF,Proprietary B,FFF8
-281417000,04FF4903,TRUE,Rx,0,8,20,20,0,2,88,13,88,13,Proprietary B,FF49
-281417000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,20,1C,FF,Electronic Transmission Controller 1,F002
-281416000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-281414000,18EAF6FB,TRUE,Rx,0,3,C5,FD,0,0,0,0,0,0,ISO Request,EAF6
-281412000,0CF00300,TRUE,Rx,0,8,FF,FE,1C,FF,FF,FF,99,FF,Electronic Engine Controller 2,F003
-281411000,08FFF832,TRUE,Rx,0,8,0F,0,0,FF,FF,FF,FF,FF,Proprietary B,FFF8
-281411000,0CF00400,TRUE,Rx,0,8,F0,FF,92,22,1C,FF,F0,FF,Electronic Engine Controller 1,F004
-281411000,10EFAF31,TRUE,Rx,0,8,F0,0D,F4,FF,0,FF,FF,FF,Proprietary A,EFAF
-281410000,1CECFBF6,TRUE,Rx,0,8,10,14,0,3,FF,C5,FD,0,Transport Protocol - Connection Mgmt,ECFB
-281410000,0CEFFF31,TRUE,Rx,0,8,F7,1,FF,FF,FF,FF,FF,FF,Proprietary A,EFFF
-281410000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,C8,0,FF,FC,Proprietary B,FF52
-281410000,0CFEFA05,TRUE,Rx,0,8,FF,FF,FF,FD,FF,FF,FF,FF,Brakes 1,FEFA
-281409000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-281409000,08FEF105,TRUE,Rx,0,8,FF,0,0,CF,FF,FF,FF,FF,Cruise Control/Vehicle Speed 1,FEF1
-281409000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,2F,A3,Proprietary B,FF71
-281408000,04EFFF05,TRUE,Rx,0,8,64,15,D6,F0,81,17,10,0E,Proprietary A,EFFF
-281408000,18FFF8BE,TRUE,Rx,0,8,71,FF,FF,FE,4,FF,FF,FF,Proprietary B,FFF8
-281408000,08FFFEBE,TRUE,Rx,0,8,AC,FF,FF,F9,F9,FF,5,1,Proprietary B,FFFE
-281407000,08FF4803,TRUE,Rx,0,8,19,19,19,19,5,0,5F,0,Proprietary B,FF48
-281407000,04FF4903,TRUE,Rx,0,8,20,20,0,2,88,13,88,13,Proprietary B,FF49
-281406000,08FF5003,TRUE,Rx,0,8,30,75,30,75,0,0,FE,5A,Proprietary D,FF50
-281406000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,20,1C,FF,Electronic Transmission Controller 1,F002
-281406000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-281406000,10EFAF47,TRUE,Rx,0,8,F0,0D,F3,FF,FF,0,FF,FF,Proprietary A,EFAF
-281405000,0800FF03,TRUE,Rx,0,8,DF,80,3E,FA,FF,FF,FF,30,Proprietary E,00FF
-281405000,0CFF4503,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,Proprietary B,FF45
-281404000,1CECF6FB,TRUE,Rx,0,8,11,3,1,FF,FF,C5,FD,0,Transport Protocol - Connection Mgmt,ECF6
-281403000,0CFDDA36,TRUE,Rx,0,8,1,0,1,0,FF,0,0,0,Basic Joystick Message 3,FDDA
-281403000,18FFFBAF,TRUE,Rx,0,8,0,20,0,0,0,3,FF,FF,Proprietary B,FFFB
-281402000,1CEBFBF6,TRUE,Rx,0,8,1,41,54,34,31,30,30,31,"ISO Transport Protocol, Data Transfer",EBFB
-281402000,0CF00300,TRUE,Rx,0,8,FF,FE,1C,FF,FF,FF,99,FF,Electronic Engine Controller 2,F003
-281402000,0CF00400,TRUE,Rx,0,8,F0,FF,92,24,1C,FF,F0,FF,Electronic Engine Controller 1,F004
-281401000,04F00332,TRUE,Rx,0,8,FF,0,1C,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-281401000,18F02300,TRUE,Rx,0,8,0,0,F0,FF,FF,0,FF,FF,Aftertreatment 1 SCR Dosing System Information 1,F023
-281401000,18FDC332,TRUE,Rx,0,8,0,FF,0,FF,FF,FF,FF,FF,Electronic Engine Controller 15,FDC3
-281400000,1CEBFBF6,TRUE,Rx,0,8,2,32,2C,45,2A,30,32,31,"ISO Transport Protocol, Data Transfer",EBFB
-281400000,18FFFE05,TRUE,Rx,0,8,16,0A,FF,7F,FF,FF,FF,FF,Proprietary B,FFFE
-281400000,08F00105,TRUE,Rx,0,8,FF,0,FF,CF,0,0,FF,FF,Electronic Brake Controller 1,F001
-281400000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,CC,0,FF,FC,Proprietary B,FF52
-281399000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,3F,BE,Proprietary B,FF71
-281399000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-281399000,18EFFF05,TRUE,Rx,0,8,F2,24,FC,FF,FF,FF,FF,FF,Proprietary A,EFFF
-281398000,1CEBFBF6,TRUE,Rx,0,8,3,38,30,35,2A,2A,2A,FF,"ISO Transport Protocol, Data Transfer",EBFB
-281398000,18FFFEBE,TRUE,Rx,0,8,16,FF,8,DF,FF,FF,FF,FF,Proprietary B,FFFE
-281397000,04FF4903,TRUE,Rx,0,8,20,20,0,2,88,13,88,13,Proprietary B,FF49
-281396000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,20,1C,FF,Electronic Transmission Controller 1,F002
-281396000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-281396000,0CFDD6D0,TRUE,Rx,0,8,1,0,1,0,FF,FF,FF,FF,Basic Joystick Message 1,FDD6
-281392000,0CF00300,TRUE,Rx,0,8,FF,FE,1C,FF,FF,FF,99,FF,Electronic Engine Controller 2,F003
-281392000,04F00332,TRUE,Rx,0,8,FF,0,1C,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-281391000,08FFF832,TRUE,Rx,0,8,AF,0,0,0,0,FF,FF,FF,Proprietary B,FFF8
-281391000,0CF00400,TRUE,Rx,0,8,F0,FF,92,24,1C,FF,F0,FF,Electronic Engine Controller 1,F004
-281391000,18FEDF00,TRUE,Rx,0,8,83,20,1C,FF,FF,FF,FF,0,Electronic Engine Controller 3,FEDF
-281390000,18FF1905,TRUE,Rx,0,8,8B,0B,FF,FF,FF,FF,FF,FF,Proprietary B,FF19
-281390000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,D0,0,FF,FC,Proprietary B,FF52
-281390000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,4F,ED,Proprietary B,FF71
-281389000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-281389000,18EF2617,TRUE,Rx,0,8,F1,8,0,40,0,0,2,0,Proprietary A,EF26
-281389000,1CECF6FB,TRUE,Rx,0,8,13,14,0,3,FF,C5,FD,0,Transport Protocol - Connection Mgmt,ECF6
-281389000,1CFF7205,TRUE,Rx,0,8,0,0,14,1,FF,FF,FF,FF,Proprietary B,FF72
-281388000,04EFFF05,TRUE,Rx,0,8,64,15,D7,F0,81,17,10,0E,Proprietary A,EFFF
-281388000,0CFFFEBE,TRUE,Rx,0,8,F3,FF,FF,F0,FF,FF,FF,FF,Proprietary B,FFFE
-281387000,08FF4803,TRUE,Rx,0,8,19,19,19,19,5,0,5F,0,Proprietary B,FF48
-281387000,04FF4903,TRUE,Rx,0,8,20,20,0,2,88,13,88,13,Proprietary B,FF49
-281386000,08FF5003,TRUE,Rx,0,8,30,75,30,75,0,0,FE,5D,Proprietary D,FF50
-281386000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,20,1C,FF,Electronic Transmission Controller 1,F002
-281386000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-281386000,10EFAF47,TRUE,Rx,0,8,F0,0D,F4,0,FF,FF,FF,FF,Proprietary A,EFAF
-281385000,0800FF03,TRUE,Rx,0,8,DF,80,3E,FA,FF,FF,FF,62,Proprietary E,00FF
-281383000,0CFDDA36,TRUE,Rx,0,8,1,0,1,0,FF,0,0,0,Basic Joystick Message 3,FDDA
-281382000,0CF00300,TRUE,Rx,0,8,FF,FE,1C,FF,FF,FF,99,FF,Electronic Engine Controller 2,F003
-281382000,0CF00400,TRUE,Rx,0,8,F0,FF,92,16,1C,FF,F0,FF,Electronic Engine Controller 1,F004
-281381000,18FEF200,TRUE,Rx,0,8,6F,0,FF,FF,FF,FF,FF,FF,Fuel Economy (Liquid),FEF2
-281380000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,D4,0,FF,FC,Proprietary B,FF52
-281380000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,5F,F0,Proprietary B,FF71
-281379000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-281379000,0CFE8C47,TRUE,Rx,0,8,FF,FF,FF,FF,D3,0,FF,FF,Auxiliary Analog Information,FE8C
-281378000,18FF19BE,TRUE,Rx,0,8,FF,FF,C7,6C,3B,1,FF,FF,Proprietary B,FF19
-281377000,04FF4903,TRUE,Rx,0,8,20,20,0,2,88,13,88,13,Proprietary B,FF49
-281377000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,20,1C,FF,Electronic Transmission Controller 1,F002
-281376000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-281376000,0CFF4003,TRUE,Rx,0,8,3,0,0,0,FF,FF,FF,5,Proprietary B,FF40
-281372000,0CF00300,TRUE,Rx,0,8,FF,FE,1D,FF,FF,FF,99,FF,Electronic Engine Controller 2,F003
-281372000,04F00332,TRUE,Rx,0,8,FF,0,1C,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-281371000,18FD9B00,TRUE,Rx,0,8,40,80,FF,1F,1F,F3,80,FF,Aftertreatment 1 Diesel Exhaust Fluid Information 1,FD9B
-281371000,18EFFF26,TRUE,Rx,0,8,F1,7,0,0,FF,FF,FF,FF,Proprietary A,EFFF
-281370000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,D8,0,FF,FC,Proprietary B,FF52
-281370000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,6F,D7,Proprietary B,FF71
-281370000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-281369000,04EFFF05,TRUE,Rx,0,8,64,15,D8,F0,7D,17,10,0E,Proprietary A,EFFF
-281368000,08FFFEBE,TRUE,Rx,0,8,AC,FF,FF,F9,F9,FF,5,1,Proprietary B,FFFE
-281368000,0CFFF823,TRUE,Rx,0,8,80,C0,0,0,0,0,FF,FF,Proprietary B,FFF8
-281368000,10EFAF47,TRUE,Rx,0,8,F0,0D,F0,10,0,0,FF,FF,Proprietary A,EFAF
-281367000,08FF4803,TRUE,Rx,0,8,19,19,19,19,5,0,5F,0,Proprietary B,FF48
-281367000,04FF4903,TRUE,Rx,0,8,20,20,0,2,88,13,88,13,Proprietary B,FF49
-281366000,08FF5003,TRUE,Rx,0,8,30,75,30,75,0,0,FE,5A,Proprietary D,FF50
-281366000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,20,1C,FF,Electronic Transmission Controller 1,F002
-281366000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-281366000,0800FF03,TRUE,Rx,0,8,DF,80,3E,FA,FF,FF,FF,4,Proprietary E,00FF
-281365000,0CFF1E03,TRUE,Rx,0,8,3,0,2,FF,83,F3,F0,5,Proprietary B,FF1E
-281365000,0CFF4103,TRUE,Rx,0,8,FF,FF,FF,FF,FF,80,53,90,Proprietary B,FF41
-281364000,08F00136,TRUE,Rx,0,8,FF,FF,FF,CF,FF,FF,FF,FF,Electronic Brake Controller 1,F001
-281363000,0CFDDA36,TRUE,Rx,0,8,1,0,1,0,FF,0,0,0,Basic Joystick Message 3,FDDA
-281362000,0CF00300,TRUE,Rx,0,8,FF,FE,1D,FF,FF,FF,98,FF,Electronic Engine Controller 2,F003
-281361000,04F00332,TRUE,Rx,0,8,FF,0,1D,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-281361000,08FFF832,TRUE,Rx,0,8,0F,0,0,FF,FF,FF,FF,FF,Proprietary B,FFF8
-281361000,0CF00400,TRUE,Rx,0,8,F0,FF,93,0A,1C,FF,F0,FF,Electronic Engine Controller 1,F004
-281360000,08FEF105,TRUE,Rx,0,8,FF,0,0,CF,FF,FF,FF,FF,Cruise Control/Vehicle Speed 1,FEF1
-281360000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,DC,0,FF,FC,Proprietary B,FF52
-281359000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,7F,CA,Proprietary B,FF71
-281359000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-281357000,04FF4903,TRUE,Rx,0,8,20,20,0,2,88,13,88,13,Proprietary B,FF49
-281357000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,20,1C,FF,Electronic Transmission Controller 1,F002
-281356000,0CF00503,TRUE,Rx,0,8,7D,FF,FF,7D,FF,FF,FF,FF,Electronic Transmission Controller 2,F005
-281356000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-281356000,0CFF4503,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,Proprietary B,FF45
-281354000,18FFFE36,TRUE,Rx,0,8,2,FF,FF,FF,F0,FF,FF,FF,Proprietary B,FFFE
-281352000,0CF00300,TRUE,Rx,0,8,FF,FE,1D,FF,FF,FF,98,FF,Electronic Engine Controller 2,F003
-281352000,0CF00400,TRUE,Rx,0,8,F0,FF,93,16,1C,FF,F0,FF,Electronic Engine Controller 1,F004
-281351000,04F00332,TRUE,Rx,0,8,FF,0,1D,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-281351000,0CFFFE31,TRUE,Rx,0,8,5,1F,41,13,0,FF,FF,FF,Proprietary B,FFFE
-281351000,18F02300,TRUE,Rx,0,8,0,0,F0,FF,FF,0,FF,FF,Aftertreatment 1 SCR Dosing System Information 1,F023
-281350000,0CFE4E31,TRUE,Rx,0,8,F4,FF,FF,FF,FF,FF,FF,FF,Door Control 1,FE4E
-281350000,18FDC332,TRUE,Rx,0,8,0,FF,0,FF,FF,FF,FF,FF,Electronic Engine Controller 15,FDC3
-281350000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,E0,0,FF,FC,Proprietary B,FF52
-281350000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,8F,71,Proprietary B,FF71
-281349000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-281348000,04EFFF05,TRUE,Rx,0,8,64,15,D9,F0,7D,17,10,0E,Proprietary A,EFFF
-281347000,08FF4803,TRUE,Rx,0,8,19,19,19,19,5,0,5F,0,Proprietary B,FF48
-281347000,04FF4903,TRUE,Rx,0,8,20,20,0,2,88,13,88,13,Proprietary B,FF49
-281346000,08FF5003,TRUE,Rx,0,8,30,75,30,75,0,0,FE,5A,Proprietary D,FF50
-281346000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,18,1C,FF,Electronic Transmission Controller 1,F002
-281346000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-281346000,10EFAF47,TRUE,Rx,0,8,F0,0D,F1,FF,FF,0,FF,FF,Proprietary A,EFAF
-281345000,0800FF03,TRUE,Rx,0,8,DF,80,3E,FA,FF,FF,FF,26,Proprietary E,00FF
-281343000,0CFDDA36,TRUE,Rx,0,8,1,0,1,0,FF,0,0,0,Basic Joystick Message 3,FDDA
-281342000,0CF00300,TRUE,Rx,0,8,FF,FE,1C,FF,FF,FF,98,FF,Electronic Engine Controller 2,F003
-281341000,04F00332,TRUE,Rx,0,8,FF,0,1D,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-281341000,08FFF832,TRUE,Rx,0,8,AF,0,0,0,0,FF,FF,FF,Proprietary B,FFF8
-281341000,0CF00400,TRUE,Rx,0,8,F0,FF,93,1C,1C,FF,F0,FF,Electronic Engine Controller 1,F004
-281341000,18EFFF00,TRUE,Rx,0,8,64,10,11,11,6D,7,0,7D,Proprietary A,EFFF
-281340000,18FEF700,TRUE,Rx,0,8,FF,FF,FF,FF,33,2,2E,2,Vehicle Electrical Power 1,FEF7
-281340000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,E4,0,FF,FC,Proprietary B,FF52
-281340000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,9F,6C,Proprietary B,FF71
-281339000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-281337000,04FF4903,TRUE,Rx,0,8,20,20,0,2,88,13,88,13,Proprietary B,FF49
-281337000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,18,1C,FF,Electronic Transmission Controller 1,F002
-281336000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-281333000,10EFAF23,TRUE,Rx,0,8,F0,0D,F2,FF,FF,0,FF,FF,Proprietary A,EFAF
-281332000,0CF00300,TRUE,Rx,0,8,FF,FE,1C,FF,FF,FF,98,FF,Electronic Engine Controller 2,F003
-281332000,04F00332,TRUE,Rx,0,8,FF,0,1C,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-281331000,0CF00400,TRUE,Rx,0,8,F0,FF,93,22,1C,FF,F0,FF,Electronic Engine Controller 1,F004
-281331000,10EFAF31,TRUE,Rx,0,8,F0,0D,F1,0,4,FF,FF,FF,Proprietary A,EFAF
-281330000,0CEFFF31,TRUE,Rx,0,8,F7,1,FF,FF,FF,FF,FF,FF,Proprietary A,EFFF
-281330000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,E8,0,FF,FC,Proprietary B,FF52
-281330000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,AF,4B,Proprietary B,FF71
-281330000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-281329000,04EFFF05,TRUE,Rx,0,8,64,15,DA,F0,4D,18,10,0E,Proprietary A,EFFF
-281328000,08FFFEBE,TRUE,Rx,0,8,AC,FF,FF,F9,F9,FF,5,1,Proprietary B,FFFE
-281328000,10EFAF47,TRUE,Rx,0,8,F0,0D,F2,10,FF,FF,FF,FF,Proprietary A,EFAF
-281327000,08FF4803,TRUE,Rx,0,8,19,19,19,19,5,0,5F,0,Proprietary B,FF48
-281327000,04FF4903,TRUE,Rx,0,8,20,20,0,2,88,13,88,13,Proprietary B,FF49
-281327000,08FF5003,TRUE,Rx,0,8,30,75,30,75,0,0,FE,5A,Proprietary D,FF50
-281326000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,18,1C,FF,Electronic Transmission Controller 1,F002
-281326000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-281326000,0800FF03,TRUE,Rx,0,8,DF,80,3E,FA,FF,FF,FF,30,Proprietary E,00FF
-281325000,0CFDD8F6,TRUE,Rx,0,8,1,0,FF,FF,FF,FF,FF,FF,Basic Joystick Message 2,FDD8
-281324000,0CFFF336,TRUE,Rx,0,8,5,C4,3,FF,FF,FF,FF,FF,Proprietary B,FFF3
-281323000,0CFDDA36,TRUE,Rx,0,8,1,0,1,0,FF,0,0,0,Basic Joystick Message 3,FDDA
-281322000,0CF00300,TRUE,Rx,0,8,FF,FE,1C,FF,FF,FF,98,FF,Electronic Engine Controller 2,F003
-281322000,04F00332,TRUE,Rx,0,8,FF,0,1C,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-281321000,0CF00400,TRUE,Rx,0,8,F0,FF,93,24,1C,FF,F0,FF,Electronic Engine Controller 1,F004
-281320000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,EC,0,FF,FC,Proprietary B,FF52
-281320000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,BF,56,Proprietary B,FF71
-281319000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-281319000,14FFFA05,TRUE,Rx,0,8,1,5,FF,FF,CF,FF,21,3,Proprietary B,FFFA
-281318000,0CFFF823,TRUE,Rx,0,8,80,C0,0,0,0,0,FF,FF,Proprietary B,FFF8
-281317000,04FF4903,TRUE,Rx,0,8,20,20,0,2,88,13,88,13,Proprietary B,FF49
-281317000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,18,1C,FF,Electronic Transmission Controller 1,F002
-281316000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-281316000,18FEF803,TRUE,Rx,0,8,FF,FF,FF,70,40,26,FF,FF,Transmission Fluids 1,FEF8
-281312000,0CF00300,TRUE,Rx,0,8,FF,FE,1C,FF,FF,FF,99,FF,Electronic Engine Controller 2,F003
-281312000,04F00332,TRUE,Rx,0,8,FF,0,1C,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-281311000,08FFF832,TRUE,Rx,0,8,0F,0,0,FF,FF,FF,FF,FF,Proprietary B,FFF8
-281311000,0CF00400,TRUE,Rx,0,8,F0,FF,92,2A,1C,FF,F0,FF,Electronic Engine Controller 1,F004
-281311000,18FDB300,TRUE,Rx,0,8,FF,FF,66,2D,FF,FF,FF,FF,Aftertreatment 1 Outlet Gas 2,FDB3
-281310000,08FEF105,TRUE,Rx,0,8,FF,0,0,CF,FF,FF,FF,FF,Cruise Control/Vehicle Speed 1,FEF1
-281310000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,F0,0,FF,FC,Proprietary B,FF52
-281310000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,CF,5,Proprietary B,FF71
-281310000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-281308000,04EFFF05,TRUE,Rx,0,8,64,15,DB,F0,4D,18,10,0E,Proprietary A,EFFF
-281308000,18FFF8BE,TRUE,Rx,0,8,71,FF,FF,FE,4,FF,FF,FF,Proprietary B,FFF8
-281308000,10EFAF47,TRUE,Rx,0,8,F0,0D,F3,FF,FF,0,FF,FF,Proprietary A,EFAF
-281307000,08FF4803,TRUE,Rx,0,8,19,19,19,19,5,0,5F,0,Proprietary B,FF48
-281307000,04FF4903,TRUE,Rx,0,8,20,20,0,2,88,13,88,13,Proprietary B,FF49
-281307000,08FF5003,TRUE,Rx,0,8,30,75,30,75,0,0,FE,5A,Proprietary D,FF50
-281306000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,18,1C,FF,Electronic Transmission Controller 1,F002
-281306000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-281306000,0800FF03,TRUE,Rx,0,8,DF,80,3E,FA,FF,FF,FF,62,Proprietary E,00FF
-281305000,18FD9503,TRUE,Rx,0,8,FC,FF,FF,FF,FF,FF,FF,FF,Transmission Fluids 2,FD95
-281305000,0CFF4503,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,Proprietary B,FF45
-281303000,0CFDDA36,TRUE,Rx,0,8,1,0,1,0,FF,0,0,0,Basic Joystick Message 3,FDDA
-281303000,18FFFBAF,TRUE,Rx,0,8,0,20,0,0,0,3,FF,FF,Proprietary B,FFFB
-281302000,0CF00300,TRUE,Rx,0,8,FF,FE,1B,FF,FF,FF,99,FF,Electronic Engine Controller 2,F003
-281302000,04F00332,TRUE,Rx,0,8,FF,0,1C,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-281301000,0CF00400,TRUE,Rx,0,8,F0,FF,92,2C,1C,FF,F0,FF,Electronic Engine Controller 1,F004
-281301000,18F02300,TRUE,Rx,0,8,0,0,F0,FF,FF,0,FF,FF,Aftertreatment 1 SCR Dosing System Information 1,F023
-281301000,18FDC332,TRUE,Rx,0,8,0,FF,0,FF,FF,FF,FF,FF,Electronic Engine Controller 15,FDC3
-281300000,08F00105,TRUE,Rx,0,8,FF,0,FF,CF,0,0,FF,FF,Electronic Brake Controller 1,F001
-281300000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,F4,0,FF,FC,Proprietary B,FF52
-281300000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,DF,18,Proprietary B,FF71
-281299000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-281299000,18EFFF05,TRUE,Rx,0,8,F2,24,FC,FF,FF,FF,FF,FF,Proprietary A,EFFF
-281297000,04FF4903,TRUE,Rx,0,8,20,20,0,2,88,13,88,13,Proprietary B,FF49
-281297000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,18,1C,FF,Electronic Transmission Controller 1,F002
-281296000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-281296000,0CFDD6D0,TRUE,Rx,0,8,1,0,1,0,FF,FF,FF,FF,Basic Joystick Message 1,FDD6
-281292000,10EFAF23,TRUE,Rx,0,8,F0,0D,F3,0,FF,FF,FF,FF,Proprietary A,EFAF
-281292000,0CF00300,TRUE,Rx,0,8,FF,FE,1C,FF,FF,FF,99,FF,Electronic Engine Controller 2,F003
-281292000,04F00332,TRUE,Rx,0,8,FF,0,1B,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-281291000,08FFF832,TRUE,Rx,0,8,AF,0,0,0,0,FF,FF,FF,Proprietary B,FFF8
-281291000,0CF00400,TRUE,Rx,0,8,F0,FF,92,2A,1C,FF,F0,FF,Electronic Engine Controller 1,F004
-281291000,18FEDF00,TRUE,Rx,0,8,83,20,1C,FF,FF,FF,FF,0,Electronic Engine Controller 3,FEDF
-281291000,10EFAF31,TRUE,Rx,0,8,F0,0D,F2,FF,0,FF,FF,FF,Proprietary A,EFAF
-281290000,18FF1905,TRUE,Rx,0,8,65,0B,FF,FF,FF,FF,FF,FF,Proprietary B,FF19
-281290000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,F8,0,FF,FC,Proprietary B,FF52
-281290000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,EF,3F,Proprietary B,FF71
-281289000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-281289000,18EF2617,TRUE,Rx,0,8,F1,8,0,40,0,0,2,0,Proprietary A,EF26
-281289000,1CFF7205,TRUE,Rx,0,8,0,0,14,1,FF,FF,FF,FF,Proprietary B,FF72
-281288000,04EFFF05,TRUE,Rx,0,8,64,15,DC,F0,81,17,10,0E,Proprietary A,EFFF
-281288000,0CFFFEBE,TRUE,Rx,0,8,F3,FF,FF,F0,FF,FF,FF,FF,Proprietary B,FFFE
